ITEM_ID,SIM_SCORE,HOT_LEVEL,CATEGORY,P_ID
"item34650","2","2","4","38583"
"item34651","3","3","0","38584"
"item34652","4","4","1","38585"
"item34653","5","5","2","38586"
"item34654","6","6","3","38587"
"item34655","7","7","4","38588"
"item34656","8","8","0","38589"
"item34657","9","9","1","38590"
"item34658","1","10","2","38591"
"item34659","2","2","3","38592"
"item34660","3","3","4","38593"
"item34661","4","4","0","38594"
"item34662","5","5","1","38595"
"item34663","6","6","2","38596"
"item34664","7","7","3","38597"
"item34665","8","8","4","38598"
"item34666","9","9","0","38599"
"item34667","1","10","1","38600"
"item34668","2","2","2","38601"
"item34669","3","3","3","38602"
"item34670","4","4","4","38603"
"item34671","5","5","0","38604"
"item34672","6","6","1","38605"
"item34673","7","7","2","38606"
"item34674","8","8","3","38607"
"item34675","9","9","4","38608"
"item34676","1","10","0","38609"
"item34677","2","2","1","38610"
"item34678","3","3","2","38611"
"item34679","4","4","3","38612"
"item34680","5","5","4","38613"
"item34681","6","6","0","38614"
"item34682","7","7","1","38615"
"item34683","8","8","2","38616"
"item34684","9","9","3","38617"
"item34685","1","10","4","38618"
"item34686","2","2","0","38619"
"item34687","3","3","1","38620"
"item34688","4","4","2","38621"
"item34689","5","5","3","38622"
"item34690","6","6","4","38623"
"item34691","7","7","0","38624"
"item34692","8","8","1","38625"
"item34693","9","9","2","38626"
"item34694","1","10","3","38627"
"item34695","2","2","4","38628"
"item34696","3","3","0","38629"
"item34697","4","4","1","38630"
"item34698","5","5","2","38631"
"item34699","6","6","3","38632"
"item34700","7","7","4","38633"
"item34701","8","8","0","38634"
"item34702","9","9","1","38635"
"item34703","1","10","2","38636"
"item34704","2","2","3","38637"
"item34705","3","3","4","38638"
"item34706","4","4","0","38639"
"item34707","5","5","1","38640"
"item34708","6","6","2","38641"
"item34709","7","7","3","38642"
"item34710","8","8","4","38643"
"item34711","9","9","0","38644"
"item34712","1","10","1","38645"
"item34713","2","2","2","38646"
"item34714","3","3","3","38647"
"item34715","4","4","4","38648"
"item34716","5","5","0","38649"
"item34717","6","6","1","38650"
"item34718","7","7","2","38651"
"item34719","8","8","3","38652"
"item34720","9","9","4","38653"
"item34721","1","10","0","38654"
"item34722","2","2","1","38655"
"item34723","3","3","2","38656"
"item34724","4","4","3","38657"
"item34725","5","5","4","38658"
"item34726","6","6","0","38659"
"item34727","7","7","1","38660"
"item34728","8","8","2","38661"
"item34729","9","9","3","38662"
"item34730","1","10","4","38663"
"item34731","2","2","0","38664"
"item34732","3","3","1","38665"
"item34733","4","4","2","38666"
"item34734","5","5","3","38667"
"item34735","6","6","4","38668"
"item34736","7","7","0","38669"
"item34737","8","8","1","38670"
"item34738","9","9","2","38671"
"item34739","1","10","3","38672"
"item34740","2","2","4","38673"
"item34741","3","3","0","38674"
"item34742","4","4","1","38675"
"item34743","5","5","2","38676"
"item34744","6","6","3","38677"
"item34745","7","7","4","38678"
"item34746","8","8","0","38679"
"item34747","9","9","1","38680"
"item34748","1","10","2","38681"
"item34749","2","2","3","38682"
"item34750","3","3","4","38683"
"item34751","4","4","0","38684"
"item34752","5","5","1","38685"
"item34753","6","6","2","38686"
"item34754","7","7","3","38687"
"item34755","8","8","4","38688"
"item34756","9","9","0","38689"
"item34757","1","10","1","38690"
"item34758","2","2","2","38691"
"item34759","3","3","3","38692"
"item34760","4","4","4","38693"
"item34761","5","5","0","38694"
"item34762","6","6","1","38695"
"item34763","7","7","2","38696"
"item34764","8","8","3","38697"
"item34765","9","9","4","38698"
"item34766","1","10","0","38699"
"item34767","2","2","1","38700"
"item34768","3","3","2","38701"
"item34769","4","4","3","38702"
"item34770","5","5","4","38703"
"item34771","6","6","0","38704"
"item34772","7","7","1","38705"
"item34773","8","8","2","38706"
"item34774","9","9","3","38707"
"item34775","1","10","4","38708"
"item34776","2","2","0","38709"
"item34777","3","3","1","38710"
"item34778","4","4","2","38711"
"item34779","5","5","3","38712"
"item34780","6","6","4","38713"
"item34781","7","7","0","38714"
"item34782","8","8","1","38715"
"item34783","9","9","2","38716"
"item34784","1","10","3","38717"
"item34785","2","2","4","38718"
"item34786","3","3","0","38719"
"item34787","4","4","1","38720"
"item34788","5","5","2","38721"
"item34789","6","6","3","38722"
"item34790","7","7","4","38723"
"item34791","8","8","0","38724"
"item34792","9","9","1","38725"
"item34793","1","10","2","38726"
"item34794","2","2","3","38727"
"item34795","3","3","4","38728"
"item34796","4","4","0","38729"
"item34797","5","5","1","38730"
"item34798","6","6","2","38731"
"item34799","7","7","3","38732"
"item34800","8","8","4","38733"
"item34801","9","9","0","38734"
"item34802","1","10","1","38735"
"item34803","2","2","2","38736"
"item34804","3","3","3","38737"
"item34805","4","4","4","38738"
"item34806","5","5","0","38739"
"item34807","6","6","1","38740"
"item34808","7","7","2","38741"
"item34809","8","8","3","38742"
"item34810","9","9","4","38743"
"item34811","1","10","0","38744"
"item34812","2","2","1","38745"
"item34813","3","3","2","38746"
"item34814","4","4","3","38747"
"item34815","5","5","4","38748"
"item34816","6","6","0","38749"
"item34817","7","7","1","38750"
"item34818","8","8","2","38751"
"item34819","9","9","3","38752"
"item34820","1","10","4","38753"
"item34821","2","2","0","38754"
"item34822","3","3","1","38755"
"item34823","4","4","2","38756"
"item34824","5","5","3","38757"
"item34825","6","6","4","38758"
"item34826","7","7","0","38759"
"item34827","8","8","1","38760"
"item34828","9","9","2","38761"
"item34829","1","10","3","38762"
"item34830","2","2","4","38763"
"item34831","3","3","0","38764"
"item34832","4","4","1","38765"
"item34833","5","5","2","38766"
"item34834","6","6","3","38767"
"item34835","7","7","4","38768"
"item34836","8","8","0","38769"
"item34837","9","9","1","38770"
"item34838","1","10","2","38771"
"item34839","2","2","3","38772"
"item34840","3","3","4","38773"
"item34841","4","4","0","38774"
"item34842","5","5","1","38775"
"item34843","6","6","2","38776"
"item34844","7","7","3","38777"
"item34845","8","8","4","38778"
"item34846","9","9","0","38779"
"item34847","1","10","1","38780"
"item34848","2","2","2","38781"
"item34849","3","3","3","38782"
"item34850","4","4","4","38783"
"item34851","5","5","0","38784"
"item34852","6","6","1","38785"
"item34853","7","7","2","38786"
"item34854","8","8","3","38787"
"item34855","9","9","4","38788"
"item34856","1","10","0","38789"
"item34857","2","2","1","38790"
"item34858","3","3","2","38791"
"item34859","4","4","3","38792"
"item34860","5","5","4","38793"
"item34861","6","6","0","38794"
"item34862","7","7","1","38795"
"item34863","8","8","2","38796"
"item34864","9","9","3","38797"
"item34865","1","10","4","38798"
"item34866","2","2","0","38799"
"item34867","3","3","1","38800"
"item34868","4","4","2","38801"
"item34869","5","5","3","38802"
"item34870","6","6","4","38803"
"item34871","7","7","0","38804"
"item34872","8","8","1","38805"
"item34873","9","9","2","38806"
"item34874","1","10","3","38807"
"item34875","2","2","4","38808"
"item34876","3","3","0","38809"
"item34877","4","4","1","38810"
"item34878","5","5","2","38811"
"item34879","6","6","3","38812"
"item34880","7","7","4","38813"
"item34881","8","8","0","38814"
"item34882","9","9","1","38815"
"item34883","1","10","2","38816"
"item34884","2","2","3","38817"
"item34885","3","3","4","38818"
"item34886","4","4","0","38819"
"item34887","5","5","1","38820"
"item34888","6","6","2","38821"
"item34889","7","7","3","38822"
"item34890","8","8","4","38823"
"item34891","9","9","0","38824"
"item34892","1","10","1","38825"
"item34893","2","2","2","38826"
"item34894","3","3","3","38827"
"item34895","4","4","4","38828"
"item34896","5","5","0","38829"
"item34897","6","6","1","38830"
"item34898","7","7","2","38831"
"item34899","8","8","3","38832"
"item34900","9","9","4","38833"
"item34901","1","10","0","38834"
"item34902","2","2","1","38835"
"item34903","3","3","2","38836"
"item34904","4","4","3","38837"
"item34905","5","5","4","38838"
"item34906","6","6","0","38839"
"item34907","7","7","1","38840"
"item34908","8","8","2","38841"
"item34909","9","9","3","38842"
"item34910","1","10","4","38843"
"item34911","2","2","0","38844"
"item34912","3","3","1","38845"
"item34913","4","4","2","38846"
"item34914","5","5","3","38847"
"item34915","6","6","4","38848"
"item34916","7","7","0","38849"
"item34917","8","8","1","38850"
"item34918","9","9","2","38851"
"item34919","1","10","3","38852"
"item34920","2","2","4","38853"
"item34921","3","3","0","38854"
"item34922","4","4","1","38855"
"item34923","5","5","2","38856"
"item34924","6","6","3","38857"
"item34925","7","7","4","38858"
"item34926","8","8","0","38859"
"item34927","9","9","1","38860"
"item34928","1","10","2","38861"
"item34929","2","2","3","38862"
"item34930","3","3","4","38863"
"item34931","4","4","0","38864"
"item34932","5","5","1","38865"
"item34933","6","6","2","38866"
"item34934","7","7","3","38867"
"item34935","8","8","4","38868"
"item34936","9","9","0","38869"
"item34937","1","10","1","38870"
"item34938","2","2","2","38871"
"item34939","3","3","3","38872"
"item34940","4","4","4","38873"
"item34941","5","5","0","38874"
"item34942","6","6","1","38875"
"item34943","7","7","2","38876"
"item34944","8","8","3","38877"
"item34945","9","9","4","38878"
"item34946","1","10","0","38879"
"item34947","2","2","1","38880"
"item34948","3","3","2","38881"
"item34949","4","4","3","38882"
"item34950","5","5","4","38883"
"item34951","6","6","0","38884"
"item34952","7","7","1","38885"
"item34953","8","8","2","38886"
"item34954","9","9","3","38887"
"item34955","1","10","4","38888"
"item34956","2","2","0","38889"
"item34957","3","3","1","38890"
"item34958","4","4","2","38891"
"item34959","5","5","3","38892"
"item34960","6","6","4","38893"
"item34961","7","7","0","38894"
"item34962","8","8","1","38895"
"item34963","9","9","2","38896"
"item34964","1","10","3","38897"
"item34965","2","2","4","38898"
"item34966","3","3","0","38899"
"item34967","4","4","1","38900"
"item34968","5","5","2","38901"
"item34969","6","6","3","38902"
"item34970","7","7","4","38903"
"item34971","8","8","0","38904"
"item34972","9","9","1","38905"
"item34973","1","10","2","38906"
"item34974","2","2","3","38907"
"item34975","3","3","4","38908"
"item34976","4","4","0","38909"
"item34977","5","5","1","38910"
"item34978","6","6","2","38911"
"item34979","7","7","3","38912"
"item34980","8","8","4","38913"
"item34981","9","9","0","38914"
"item34982","1","10","1","38915"
"item34983","2","2","2","38916"
"item34984","3","3","3","38917"
"item34985","4","4","4","38918"
"item34986","5","5","0","38919"
"item34987","6","6","1","38920"
"item34988","7","7","2","38921"
"item34989","8","8","3","38922"
"item34990","9","9","4","38923"
"item34991","1","10","0","38924"
"item34992","2","2","1","38925"
"item34993","3","3","2","38926"
"item34994","4","4","3","38927"
"item34995","5","5","4","38928"
"item34996","6","6","0","38929"
"item34997","7","7","1","38930"
"item34998","8","8","2","38931"
"item34999","9","9","3","38932"
"item35000","1","10","4","38933"
"item35001","2","2","0","38934"
"item35002","3","3","1","38935"
"item35003","4","4","2","38936"
"item35004","5","5","3","38937"
"item35005","6","6","4","38938"
"item35006","7","7","0","38939"
"item35007","8","8","1","38940"
"item35008","9","9","2","38941"
"item35009","1","10","3","38942"
"item35010","2","2","4","38943"
"item35011","3","3","0","38944"
"item35012","4","4","1","38945"
"item35013","5","5","2","38946"
"item35014","6","6","3","38947"
"item35015","7","7","4","38948"
"item35016","8","8","0","38949"
"item35017","9","9","1","38950"
"item35018","1","10","2","38951"
"item35019","2","2","3","38952"
"item35020","3","3","4","38953"
"item35021","4","4","0","38954"
"item35022","5","5","1","38955"
"item35023","6","6","2","38956"
"item35024","7","7","3","38957"
"item35025","8","8","4","38958"
"item35026","9","9","0","38959"
"item35027","1","10","1","38960"
"item35028","2","2","2","38961"
"item35029","3","3","3","38962"
"item35030","4","4","4","38963"
"item35031","5","5","0","38964"
"item35032","6","6","1","38965"
"item35033","7","7","2","38966"
"item35034","8","8","3","38967"
"item35035","9","9","4","38968"
"item35036","1","10","0","38969"
"item35037","2","2","1","38970"
"item35038","3","3","2","38971"
"item35039","4","4","3","38972"
"item35040","5","5","4","38973"
"item35041","6","6","0","38974"
"item35042","7","7","1","38975"
"item35043","8","8","2","38976"
"item35044","9","9","3","38977"
"item35045","1","10","4","38978"
"item35046","2","2","0","38979"
"item35047","3","3","1","38980"
"item35048","4","4","2","38981"
"item35049","5","5","3","38982"
"item35050","6","6","4","38983"
"item35051","7","7","0","38984"
"item35052","8","8","1","38985"
"item35053","9","9","2","38986"
"item35054","1","10","3","38987"
"item35055","2","2","4","38988"
"item35056","3","3","0","38989"
"item35057","4","4","1","38990"
"item35058","5","5","2","38991"
"item35059","6","6","3","38992"
"item35060","7","7","4","38993"
"item35061","8","8","0","38994"
"item35062","9","9","1","38995"
"item35063","1","10","2","38996"
"item35064","2","2","3","38997"
"item35065","3","3","4","38998"
"item35066","4","4","0","38999"
"item35067","5","5","1","39000"
"item35068","6","6","2","39001"
"item35069","7","7","3","39002"
"item35070","8","8","4","39003"
"item35071","9","9","0","39004"
"item35072","1","10","1","39005"
"item35073","2","2","2","39006"
"item35074","3","3","3","39007"
"item35075","4","4","4","39008"
"item35076","5","5","0","39009"
"item35077","6","6","1","39010"
"item35078","7","7","2","39011"
"item35079","8","8","3","39012"
"item35080","9","9","4","39013"
"item35081","1","10","0","39014"
"item35082","2","2","1","39015"
"item35083","3","3","2","39016"
"item35084","4","4","3","39017"
"item35085","5","5","4","39018"
"item35086","6","6","0","39019"
"item35087","7","7","1","39020"
"item35088","8","8","2","39021"
"item35089","9","9","3","39022"
"item35090","1","10","4","39023"
"item35091","2","2","0","39024"
"item35092","3","3","1","39025"
"item35093","4","4","2","39026"
"item35094","5","5","3","39027"
"item35095","6","6","4","39028"
"item35096","7","7","0","39029"
"item35097","8","8","1","39030"
"item35098","9","9","2","39031"
"item35099","1","10","3","39032"
"item35100","2","2","4","39033"
"item35101","3","3","0","39034"
"item35102","4","4","1","39035"
"item35103","5","5","2","39036"
"item35104","6","6","3","39037"
"item35105","7","7","4","39038"
"item35106","8","8","0","39039"
"item35107","9","9","1","39040"
"item35108","1","10","2","39041"
"item35109","2","2","3","39042"
"item35110","3","3","4","39043"
"item35111","4","4","0","39044"
"item35112","5","5","1","39045"
"item35113","6","6","2","39046"
"item35114","7","7","3","39047"
"item35115","8","8","4","39048"
"item35116","9","9","0","39049"
"item35117","1","10","1","39050"
"item35118","2","2","2","39051"
"item35119","3","3","3","39052"
"item35120","4","4","4","39053"
"item35121","5","5","0","39054"
